listing_id,order_id,placed_at,status
167,1000721,2023-01-05 14:20:40,completed
195,1000704,2023-01-05 14:40:34,refunded
52,1000654,2023-01-05 14:52:40,refunded
166,1000657,2023-01-05 15:08:44,completed
190,1000632,2023-01-05 15:10:41,pending
39,1000614,2023-01-05 15:11:10,refunded
11,1000638,2023-01-05 15:13:39,completed
92,1000617,2023-01-05 15:22:22,completed
159,1000684,2023-01-05 15:28:27,completed
139,1000663,2023-01-05 15:30:17,completed
15,1000577,2023-01-05 15:39:42,cancelled
182,1000736,2023-01-05 15:39:46,pending
92,1000615,2023-01-05 15:41:00,completed
135,1000649,2023-01-05 15:46:26,completed
32,1000598,2023-01-05 15:46:38,completed
43,1000674,2023-01-05 15:46:51,completed
107,1000666,2023-01-05 15:49:27,completed
167,1000720,2023-01-05 15:54:46,completed
57,1000574,2023-01-05 15:55:44,completed
167,1000719,2023-01-05 15:56:34,completed
175,1000627,2023-01-05 15:57:13,cancelled
141,1000672,2023-01-05 15:59:38,pending
10,1000701,2023-01-05 16:03:35,refunded
44,1000587,2023-01-05 16:05:43,completed
162,1000689,2023-01-05 16:06:02,completed
159,1000686,2023-01-05 16:08:37,completed
126,1000696,2023-01-05 16:12:44,completed
131,1000619,2023-01-05 16:21:54,completed
190,1000631,2023-01-05 16:22:36,completed
174,1000693,2023-01-05 16:35:24,cancelled
10,1000700,2023-01-05 16:42:33,pending
5,1000729,2023-01-05 16:47:32,cancelled
95,1000709,2023-01-05 16:49:23,pending
167,1000718,2023-01-05 17:02:29,cancelled
44,1000588,2023-01-05 17:09:24,completed
174,1000692,2023-01-05 17:10:36,completed
101,1000623,2023-01-05 17:12:40,pending
162,1000688,2023-01-05 17:12:57,completed
139,1000661,2023-01-05 17:18:39,completed
63,1000594,2023-01-05 17:25:49,refunded
158,1000716,2023-01-05 17:25:57,cancelled
162,1000687,2023-01-05 17:26:09,completed
147,1000725,2023-01-05 17:37:27,refunded
95,1000711,2023-01-05 17:38:34,completed
115,1000652,2023-01-05 17:40:42,completed
158,1000714,2023-01-05 17:43:06,cancelled
44,1000589,2023-01-05 17:48:17,pending
44,1000584,2023-01-05 17:50:39,refunded
43,1000676,2023-01-05 17:53:09,completed
101,1000622,2023-01-05 18:01:32,completed
150,1000644,2023-01-05 18:05:34,refunded
131,1000621,2023-01-05 18:07:46,completed
173,1000611,2023-01-05 18:20:03,completed
175,1000629,2023-01-05 18:22:13,completed
182,1000735,2023-01-05 18:24:14,completed
15,1000576,2023-01-05 18:24:28,completed
166,1000656,2023-01-05 18:24:35,refunded
157,1000669,2023-01-05 18:26:25,completed
182,1000733,2023-01-05 18:31:07,pending
43,1000675,2023-01-05 18:32:59,refunded
63,1000591,2023-01-05 18:36:15,completed
175,1000628,2023-01-05 18:38:27,completed
135,1000650,2023-01-05 18:41:45,cancelled
43,1000678,2023-01-05 18:41:51,cancelled
57,1000573,2023-01-05 18:42:00,refunded
158,1000717,2023-01-05 18:45:32,completed
107,1000668,2023-01-05 18:50:25,completed
44,1000585,2023-01-05 18:53:39,completed
153,1000642,2023-01-05 19:01:31,completed
107,1000667,2023-01-05 19:01:50,refunded
157,1000670,2023-01-05 19:10:34,completed
189,1000727,2023-01-05 19:11:12,completed
158,1000715,2023-01-05 19:16:01,completed
131,1000620,2023-01-05 19:19:28,cancelled
178,1000606,2023-01-05 19:24:22,pending
174,1000690,2023-01-05 19:24:53,completed
153,1000641,2023-01-05 19:26:35,completed
95,1000710,2023-01-05 19:34:33,pending
5,1000730,2023-01-05 19:35:38,completed
62,1000680,2023-01-05 19:47:05,cancelled
101,1000625,2023-01-05 19:48:32,completed
32,1000595,2023-01-05 19:48:51,completed
33,1000600,2023-01-05 19:49:03,cancelled
196,1000578,2023-01-05 19:49:56,completed
178,1000608,2023-01-05 19:50:54,pending
33,1000601,2023-01-05 19:54:42,refunded
57,1000575,2023-01-05 19:58:15,completed
10,1000702,2023-01-05 20:02:10,cancelled
111,1000645,2023-01-05 20:09:39,refunded
173,1000613,2023-01-05 20:17:04,pending
92,1000616,2023-01-05 20:18:29,completed
173,1000609,2023-01-05 20:22:40,completed
144,1000681,2023-01-05 20:24:46,cancelled
131,1000618,2023-01-05 20:25:21,refunded
52,1000653,2023-01-05 20:25:32,cancelled
43,1000673,2023-01-05 20:29:17,pending
196,1000580,2023-01-05 20:29:48,cancelled
135,1000651,2023-01-05 20:32:32,refunded
182,1000737,2023-01-05 20:34:25,pending
95,1000712,2023-01-05 20:34:39,completed
140,1000708,2023-01-05 20:38:41,completed
153,1000640,2023-01-05 20:45:51,completed
126,1000697,2023-01-05 20:54:00,refunded
10,1000699,2023-01-05 20:57:38,completed
150,1000643,2023-01-05 21:07:44,completed
195,1000706,2023-01-05 21:15:41,completed
159,1000685,2023-01-05 21:20:16,completed
63,1000590,2023-01-05 21:20:59,completed
178,1000605,2023-01-05 21:38:09,cancelled
190,1000634,2023-01-05 21:49:04,completed
195,1000703,2023-01-05 22:44:17,cancelled
140,1000707,2023-01-05 22:52:32,completed
33,1000603,2023-01-05 22:53:18,completed
147,1000723,2023-01-05 23:33:25,completed
62,1000679,2023-01-05 23:46:58,completed
178,1000607,2023-01-05 23:57:00,pending
52,1000796,2023-01-06 00:04:53,cancelled
66,1000766,2023-01-06 00:47:32,refunded
9,1000864,2023-01-06 01:00:28,cancelled
75,1000784,2023-01-06 01:36:55,cancelled
18,1000820,2023-01-06 01:40:46,completed
112,1000829,2023-01-06 02:17:56,completed
52,1000794,2023-01-06 02:24:28,cancelled
159,1000840,2023-01-06 03:02:14,completed
182,1000813,2023-01-06 04:19:03,refunded
156,1000803,2023-01-06 05:02:58,completed
61,1000815,2023-01-06 06:08:45,completed
112,1000830,2023-01-06 06:22:48,completed
144,1000776,2023-01-06 07:00:37,completed
162,1000845,2023-01-06 07:14:15,completed
162,1000844,2023-01-06 07:57:05,refunded
100,1000809,2023-01-06 08:24:01,pending
56,1000786,2023-01-06 08:28:18,refunded
75,1000781,2023-01-06 08:41:01,cancelled
156,1000801,2023-01-06 08:41:26,pending
13,1000837,2023-01-06 08:42:34,pending
67,1000760,2023-01-06 08:55:51,pending
167,1000838,2023-01-06 09:00:53,completed
9,1000862,2023-01-06 09:02:44,cancelled
142,1000789,2023-01-06 09:18:52,cancelled
170,1000851,2023-01-06 09:34:40,refunded
61,1000816,2023-01-06 09:42:50,completed
100,1000810,2023-01-06 09:51:42,pending
100,1000811,2023-01-06 10:14:52,refunded
195,1000858,2023-01-06 10:25:16,completed
107,1000763,2023-01-06 10:27:04,completed
107,1000762,2023-01-06 10:31:06,completed
193,1000772,2023-01-06 10:33:27,refunded
60,1000850,2023-01-06 10:35:09,completed
155,1000754,2023-01-06 10:35:41,refunded
195,1000857,2023-01-06 10:44:10,completed
57,1000872,2023-01-06 10:52:55,cancelled
94,1000825,2023-01-06 10:56:16,cancelled
117,1000818,2023-01-06 11:06:14,refunded
155,1000755,2023-01-06 11:09:24,completed
193,1000773,2023-01-06 11:11:09,completed
60,1000849,2023-01-06 11:47:26,refunded
144,1000774,2023-01-06 12:23:47,cancelled
117,1000819,2023-01-06 13:20:14,cancelled
84,1000836,2023-01-06 13:22:33,cancelled
170,1000855,2023-01-06 13:25:27,completed
156,1000802,2023-01-06 13:34:25,completed
29,1000869,2023-01-06 14:00:58,completed
167,1000839,2023-01-06 14:10:56,cancelled
9,1000863,2023-01-06 14:30:06,refunded
107,1000764,2023-01-06 15:02:29,completed
59,1000745,2023-01-06 15:02:38,pending
127,1000865,2023-01-06 15:03:36,completed
139,1000866,2023-01-06 15:05:05,completed
7,1000806,2023-01-06 15:07:10,refunded
170,1000852,2023-01-06 15:09:18,completed
93,1000747,2023-01-06 15:10:05,cancelled
19,1000740,2023-01-06 15:14:45,completed
52,1000793,2023-01-06 15:16:10,completed
52,1000795,2023-01-06 15:27:13,completed
75,1000780,2023-01-06 15:27:49,completed
170,1000854,2023-01-06 15:30:13,pending
38,1000777,2023-01-06 15:43:17,cancelled
66,1000770,2023-01-06 15:44:54,completed
144,1000775,2023-01-06 15:45:48,pending
80,1000833,2023-01-06 15:48:16,refunded
59,1000746,2023-01-06 15:48:20,completed
93,1000750,2023-01-06 16:07:51,completed
130,1000738,2023-01-06 16:08:37,completed
158,1000797,2023-01-06 16:08:56,refunded
39,1000807,2023-01-06 16:17:16,refunded
7,1000805,2023-01-06 16:18:20,pending
100,1000812,2023-01-06 16:18:49,completed
59,1000742,2023-01-06 16:22:18,refunded
117,1000817,2023-01-06 16:29:12,completed
155,1000757,2023-01-06 16:35:44,completed
93,1000749,2023-01-06 16:41:34,completed
59,1000743,2023-01-06 16:42:18,completed
57,1000871,2023-01-06 16:50:04,cancelled
52,1000792,2023-01-06 16:53:14,completed
27,1000752,2023-01-06 16:55:17,completed
80,1000834,2023-01-06 16:57:48,refunded
14,1000860,2023-01-06 17:07:28,refunded
66,1000768,2023-01-06 17:10:10,completed
56,1000787,2023-01-06 17:11:18,completed
93,1000748,2023-01-06 17:12:56,completed
159,1000841,2023-01-06 17:23:41,completed
196,1000790,2023-01-06 17:37:08,refunded
60,1000847,2023-01-06 17:41:01,completed
29,1000868,2023-01-06 17:53:30,cancelled
66,1000767,2023-01-06 17:56:36,completed
80,1000832,2023-01-06 17:58:39,completed
180,1000861,2023-01-06 18:09:53,cancelled
66,1000769,2023-01-06 18:12:21,completed
38,1000779,2023-01-06 18:16:50,pending
155,1000756,2023-01-06 18:18:21,refunded
172,1000751,2023-01-06 18:23:32,cancelled
107,1000765,2023-01-06 18:33:26,cancelled
137,1000867,2023-01-06 18:35:24,refunded
94,1000824,2023-01-06 18:36:10,pending
60,1000848,2023-01-06 18:47:58,pending
75,1000782,2023-01-06 18:54:06,refunded
130,1000739,2023-01-06 18:57:07,completed
162,1000843,2023-01-06 19:07:24,pending
162,1000842,2023-01-06 19:16:26,refunded
38,1000778,2023-01-06 19:17:19,completed
112,1000828,2023-01-06 19:31:26,completed
195,1000856,2023-01-06 19:43:28,refunded
190,1000741,2023-01-06 19:44:24,completed
182,1000814,2023-01-06 19:46:50,completed
94,1000827,2023-01-06 20:03:01,completed
33,1000791,2023-01-06 20:07:10,completed
94,1000826,2023-01-06 20:10:46,completed
14,1000859,2023-01-06 20:11:45,completed
170,1000853,2023-01-06 20:19:47,refunded
158,1000799,2023-01-06 20:23:13,completed
158,1000798,2023-01-06 20:25:08,completed
162,1000846,2023-01-06 20:33:29,completed
56,1000785,2023-01-06 20:40:51,pending
75,1000783,2023-01-06 20:42:46,completed
18,1000823,2023-01-06 20:42:48,completed
156,1000804,2023-01-06 20:43:42,cancelled
80,1000835,2023-01-06 20:44:19,pending
67,1000758,2023-01-06 20:55:33,completed
158,1000800,2023-01-06 20:56:02,completed
39,1000808,2023-01-06 20:57:53,completed
18,1000821,2023-01-06 21:02:19,completed
112,1000831,2023-01-06 21:29:17,completed
155,1000753,2023-01-06 21:33:12,refunded
142,1000788,2023-01-06 21:36:11,cancelled
67,1000759,2023-01-06 21:40:18,completed
193,1000771,2023-01-06 22:56:50,pending
67,1000761,2023-01-06 23:14:33,cancelled
59,1000744,2023-01-06 23:51:11,refunded
18,1000822,2023-01-06 23:59:13,completed
66,1000966,2023-01-07 01:44:44,completed
172,1000977,2023-01-07 02:43:59,completed
19,1000933,2023-01-07 02:51:50,completed
53,1000891,2023-01-07 02:55:57,refunded
130,1000955,2023-01-07 03:50:48,completed
19,1000934,2023-01-07 06:29:28,cancelled
11,1000883,2023-01-07 06:50:55,completed
11,1000886,2023-01-07 06:58:18,completed
172,1000978,2023-01-07 07:32:52,refunded
190,1000946,2023-01-07 07:58:48,completed
145,1000919,2023-01-07 08:11:53,pending
145,1000923,2023-01-07 08:34:42,completed
145,1000920,2023-01-07 09:08:34,completed
106,1000926,2023-01-07 09:12:26,completed
190,1000944,2023-01-07 09:15:56,completed
53,1000890,2023-01-07 09:34:29,completed
91,1000951,2023-01-07 10:00:07,cancelled
138,1000913,2023-01-07 10:02:40,completed
78,1000874,2023-01-07 10:11:29,completed
39,1000959,2023-01-07 10:13:52,completed
39,1000962,2023-01-07 10:15:09,completed
140,1000941,2023-01-07 10:22:51,refunded
83,1000876,2023-01-07 10:26:46,completed
29,1000895,2023-01-07 10:31:16,cancelled
39,1000960,2023-01-07 10:41:30,completed
11,1000885,2023-01-07 10:43:05,refunded
193,1000917,2023-01-07 10:47:30,cancelled
83,1000877,2023-01-07 10:52:47,completed
150,1000958,2023-01-07 10:55:13,pending
36,1000928,2023-01-07 11:02:11,refunded
112,1000980,2023-01-07 11:06:04,pending
39,1000961,2023-01-07 11:11:32,completed
96,1000897,2023-01-07 11:27:42,completed
181,1000904,2023-01-07 11:28:03,refunded
88,1000881,2023-01-07 11:34:13,completed
193,1000918,2023-01-07 12:12:28,completed
29,1000892,2023-01-07 12:38:02,refunded
190,1000947,2023-01-07 13:41:02,refunded
29,1000896,2023-01-07 13:59:05,completed
67,1000940,2023-01-07 14:27:10,completed
147,1000949,2023-01-07 14:38:48,refunded
181,1000908,2023-01-07 14:53:09,completed
191,1000973,2023-01-07 15:00:02,completed
107,1000878,2023-01-07 15:09:26,cancelled
11,1000884,2023-01-07 15:21:52,completed
91,1000952,2023-01-07 15:23:08,completed
150,1000957,2023-01-07 15:38:42,cancelled
115,1000942,2023-01-07 15:41:25,cancelled
36,1000930,2023-01-07 15:41:54,completed
44,1000887,2023-01-07 15:45:04,completed
179,1000969,2023-01-07 15:45:48,completed
179,1000968,2023-01-07 16:03:48,completed
179,1000971,2023-01-07 16:04:25,completed
158,1000954,2023-01-07 16:06:59,completed
96,1000898,2023-01-07 16:12:24,completed
112,1000981,2023-01-07 16:18:38,completed
190,1000945,2023-01-07 16:21:44,completed
181,1000902,2023-01-07 16:30:16,completed
78,1000873,2023-01-07 16:32:46,pending
172,1000976,2023-01-07 16:33:09,completed
36,1000931,2023-01-07 16:47:28,completed
96,1000900,2023-01-07 16:52:14,refunded
138,1000912,2023-01-07 16:53:36,completed
5,1000910,2023-01-07 17:02:48,pending
147,1000950,2023-01-07 17:06:56,completed
191,1000974,2023-01-07 17:21:03,cancelled
106,1000925,2023-01-07 17:31:35,completed
130,1000956,2023-01-07 17:35:19,pending
138,1000914,2023-01-07 17:40:23,completed
66,1000964,2023-01-07 17:49:05,completed
193,1000916,2023-01-07 17:57:35,completed
126,1000909,2023-01-07 17:57:42,pending
191,1000972,2023-01-07 18:07:16,refunded
181,1000906,2023-01-07 18:07:58,cancelled
88,1000879,2023-01-07 18:15:28,completed
172,1000979,2023-01-07 18:22:13,completed
55,1000939,2023-01-07 18:28:25,completed
5,1000911,2023-01-07 18:30:17,pending
53,1000889,2023-01-07 18:43:20,completed
145,1000922,2023-01-07 18:52:16,cancelled
179,1000967,2023-01-07 18:54:35,completed
29,1000893,2023-01-07 18:58:39,cancelled
105,1000936,2023-01-07 18:59:25,pending
29,1000894,2023-01-07 19:04:39,completed
19,1000932,2023-01-07 19:09:21,completed
36,1000927,2023-01-07 19:12:11,pending
88,1000880,2023-01-07 19:12:23,pending
145,1000921,2023-01-07 19:12:43,completed
61,1000870,2023-01-07 19:16:09,cancelled
115,1000943,2023-01-07 19:20:34,refunded
195,1000888,2023-01-07 19:23:53,completed
193,1000915,2023-01-07 19:26:20,completed
106,1000924,2023-01-07 19:30:41,completed
105,1000937,2023-01-07 19:34:31,completed
83,1000875,2023-01-07 19:58:01,refunded
181,1000905,2023-01-07 20:04:24,refunded
66,1000965,2023-01-07 20:09:51,completed
105,1000935,2023-01-07 20:22:55,cancelled
36,1000929,2023-01-07 20:29:54,completed
181,1000901,2023-01-07 20:35:21,completed
11,1000882,2023-01-07 20:39:49,pending
131,1000975,2023-01-07 20:40:05,refunded
105,1000938,2023-01-07 20:44:46,completed
96,1000899,2023-01-07 20:58:50,completed
179,1000970,2023-01-07 21:43:32,pending
181,1000907,2023-01-07 21:51:53,completed
181,1000903,2023-01-07 21:58:27,completed
66,1000963,2023-01-07 22:32:13,cancelled
158,1000953,2023-01-07 23:14:22,pending
147,1000948,2023-01-07 23:26:54,completed
60,1001104,2023-01-08 00:34:31,pending
188,1000989,2023-01-08 02:00:38,refunded
193,1001048,2023-01-08 02:51:53,completed
158,1001038,2023-01-08 03:20:03,cancelled
40,1001021,2023-01-08 04:35:47,completed
84,1001016,2023-01-08 06:37:22,refunded
47,1000997,2023-01-08 06:59:15,pending
130,1001099,2023-01-08 07:34:51,completed
158,1001036,2023-01-08 07:49:23,refunded
96,1001040,2023-01-08 08:10:00,completed
175,1001065,2023-01-08 08:40:47,completed
44,1001071,2023-01-08 08:44:23,completed
40,1001020,2023-01-08 09:13:47,refunded
17,1001079,2023-01-08 09:26:44,completed
53,1001003,2023-01-08 09:27:24,refunded
77,1001080,2023-01-08 09:33:27,refunded
175,1001067,2023-01-08 09:41:28,cancelled
182,1001049,2023-01-08 09:41:48,completed
158,1001037,2023-01-08 09:54:33,pending
43,1001061,2023-01-08 10:06:11,completed
108,1001001,2023-01-08 10:12:34,refunded
150,1001035,2023-01-08 10:20:18,refunded
55,1001090,2023-01-08 10:23:03,pending
40,1001022,2023-01-08 10:27:09,refunded
14,1001057,2023-01-08 10:28:15,refunded
130,1001095,2023-01-08 11:01:29,completed
150,1001032,2023-01-08 11:05:39,completed
112,1001059,2023-01-08 11:06:02,cancelled
8,1001046,2023-01-08 11:09:26,pending
175,1001068,2023-01-08 11:19:40,refunded
188,1000988,2023-01-08 11:21:24,refunded
166,1001073,2023-01-08 11:42:30,pending
95,1001031,2023-01-08 11:45:54,refunded
79,1001093,2023-01-08 12:12:04,refunded
78,1001084,2023-01-08 12:17:52,cancelled
66,1001007,2023-01-08 12:33:24,refunded
84,1001014,2023-01-08 13:04:27,pending
33,1001054,2023-01-08 13:42:37,refunded
170,1001010,2023-01-08 13:59:51,completed
5,1000983,2023-01-08 14:56:10,cancelled
33,1001055,2023-01-08 15:42:15,completed
77,1001081,2023-01-08 15:43:53,cancelled
66,1001006,2023-01-08 15:58:31,completed
166,1001075,2023-01-08 16:03:02,refunded
182,1001050,2023-01-08 16:15:34,completed
170,1001013,2023-01-08 16:16:03,completed
140,1001004,2023-01-08 16:36:03,completed
5,1000985,2023-01-08 16:37:34,completed
14,1001058,2023-01-08 16:38:44,cancelled
95,1001026,2023-01-08 16:46:06,pending
77,1001082,2023-01-08 16:46:10,completed
130,1001098,2023-01-08 16:50:04,completed
166,1001074,2023-01-08 16:53:13,refunded
170,1001011,2023-01-08 17:00:47,completed
151,1000991,2023-01-08 17:06:02,completed
73,1001018,2023-01-08 17:06:45,completed
130,1001097,2023-01-08 17:10:56,pending
40,1001024,2023-01-08 17:15:26,completed
66,1001008,2023-01-08 17:18:23,completed
95,1001030,2023-01-08 17:25:04,cancelled
151,1000993,2023-01-08 17:37:30,refunded
130,1001096,2023-01-08 17:39:56,cancelled
108,1001002,2023-01-08 17:40:57,refunded
67,1000982,2023-01-08 17:41:34,completed
55,1001089,2023-01-08 17:43:42,pending
96,1001042,2023-01-08 17:46:21,cancelled
84,1001017,2023-01-08 17:50:37,completed
105,1001087,2023-01-08 17:58:24,completed
140,1001005,2023-01-08 18:06:14,completed
188,1000990,2023-01-08 18:14:46,completed
175,1001066,2023-01-08 18:23:15,completed
166,1001072,2023-01-08 18:23:36,completed
44,1001069,2023-01-08 18:30:45,completed
96,1001041,2023-01-08 18:35:45,completed
8,1001047,2023-01-08 18:37:46,refunded
17,1001078,2023-01-08 18:39:33,completed
105,1001085,2023-01-08 18:39:44,cancelled
79,1001091,2023-01-08 18:47:23,pending
79,1001094,2023-01-08 18:48:06,refunded
150,1001033,2023-01-08 18:48:14,refunded
43,1001062,2023-01-08 18:58:11,completed
181,1001053,2023-01-08 19:13:39,pending
60,1001105,2023-01-08 19:17:33,cancelled
95,1001027,2023-01-08 19:19:45,completed
55,1001088,2023-01-08 19:22:12,cancelled
66,1001009,2023-01-08 19:36:38,completed
182,1001051,2023-01-08 19:39:39,refunded
17,1001077,2023-01-08 19:40:50,refunded
17,1001076,2023-01-08 19:46:52,refunded
150,1001034,2023-01-08 19:47:58,pending
8,1001045,2023-01-08 19:48:30,refunded
14,1001056,2023-01-08 19:56:01,refunded
44,1001070,2023-01-08 20:01:32,completed
95,1001025,2023-01-08 20:01:44,cancelled
47,1000999,2023-01-08 20:09:03,completed
170,1001012,2023-01-08 20:11:26,refunded
79,1001092,2023-01-08 20:13:47,completed
5,1000984,2023-01-08 20:16:18,completed
96,1001043,2023-01-08 20:18:29,cancelled
173,1000987,2023-01-08 20:18:44,completed
95,1001028,2023-01-08 20:21:32,refunded
151,1000995,2023-01-08 20:27:06,completed
95,1001029,2023-01-08 20:30:11,pending
182,1001052,2023-01-08 20:33:38,pending
178,1001112,2023-01-08 20:42:36,completed
84,1001015,2023-01-08 20:46:04,refunded
40,1001023,2023-01-08 20:46:33,completed
69,1001060,2023-01-08 20:53:50,completed
47,1000998,2023-01-08 20:56:14,completed
43,1001063,2023-01-08 20:57:20,completed
106,1001064,2023-01-08 21:01:53,refunded
47,1000996,2023-01-08 21:08:01,cancelled
73,1001019,2023-01-08 21:14:46,completed
105,1001086,2023-01-08 21:25:31,completed
